iter	Passed	Remaining
1497	859545	113899577
1498	860146	113902522
1499	860673	113895753
1500	861257	113896593
1501	861753	113885740
1502	862284	113879448
1503	862821	113874047
1504	863323	113863988
1505	863950	113870575
1506	864506	113867609
1507	865077	113866676
1508	865592	113858365
1509	866166	113857887
1510	866752	113858889
1511	867329	113858745
1512	867917	113860127
1513	868496	113860171
1514	869018	113852884
1515	869603	113853813
1516	870216	113858346
1517	870757	113853502
1518	871418	113864367
1519	871985	113862905
1520	872665	113876259
1521	873137	113862471
1522	873642	113852922
1523	874131	113841266
1524	874675	113836920
1525	875369	113852003
1526	875902	113846145
1527	876456	113842988
1528	876947	113831727
1529	877539	113833455
1530	878173	113840765
1531	878775	113843888
1532	879276	113833938
1533	879880	113837321
1534	880409	113830939
1535	881055	113839736
1536	881661	113843356
1537	882227	113841789
1538	882851	113847711
1539	883437	113848690
1540	884064	113855007
1541	884641	113854832
1542	885292	113864250
1543	885848	113861399
1544	886484	113868838
1545	887098	113873381
1546	887746	113882373
1547	888294	113878500
1548	888842	113874565
1549	889414	113873721
1550	889981	113872353
1551	890516	113866799
1552	891076	113864479
1553	891638	113862359
1554	892203	113860648
1555	892842	113868397
1556	893388	113864343
1557	893912	113857375
1558	894453	113852575
1559	894991	113847521
1560	895595	113850780
1561	896115	113843346
1562	896682	113841953
1563	897198	113834054
1564	897784	113835109
1565	898384	113837808
1566	898945	113835617
1567	899482	113830372
1568	899957	113817408
1569	900510	113814158
1570	901139	113820574
1571	901586	113804032
1572	902099	113795869
1573	902686	113797019
1574	903231	113792852
1575	903827	113795151
1576	904380	113791968
1577	904911	113786046
1578	905470	113783598
1579	906039	113782566
1580	906656	113787362
1581	907231	113787004
1582	907785	113784042
1583	908284	113774090
1584	908818	113768565
1585	909445	113774710
1586	909947	113765223
1587	910469	113758282
1588	911026	113755575
1589	911575	113752060
1590	912239	113762694
1591	912800	113760646
1592	913287	113749308
1593	913777	113738324
1594	914333	113735665
1595	914911	113735662
1596	915452	113731097
1597	916017	113729444
1598	916524	113720635
1599	917070	113716769
1600	917694	113722509
1601	918214	113715245
1602	918789	113715003
1603	919296	113706181
1604	919825	113700209
1605	920473	113708880
1606	921056	113709505
1607	921543	113698247
1608	922047	113689230
1609	922638	113690842
1610	923254	113695492
1611	923824	113694571
1612	924383	113692253
1613	924914	113686535
1614	925424	113678217
1615	926032	113681982
1616	926574	113677575
1617	927050	113665064
1618	927617	113663823
1619	928153	113658685
1620	928783	113665090
1621	929371	113666317
1622	929912	113661905
1623	930434	113655129
1624	930957	113648410
1625	931574	113653231
1626	932110	113648193
1627	932677	113646875
1628	933140	113632922
1629	933654	113625134
1630	934221	113623929
1631	934735	113616128
1632	935235	113606748
1633	935801	113605387
1634	936329	113599400
1635	936953	113605035
1636	937488	113599946
1637	938076	113601174
1638	938581	113592374
1639	939136	113589697
1640	939664	113583760
1641	940210	113579999
1642	940750	113575395
1643	941242	113565115
1644	941765	113558546
1645	942379	113562986
1646	942902	113556469
1647	943454	113553441
1648	944019	113551977
1649	944571	113548997
1650	945175	113552196
1651	945679	113543378
1652	946234	113540703
1653	946971	113559867
1654	947500	113554127
1655	948127	113559972
1656	948643	113552727
1657	949168	113546471
1658	949795	113552356
1659	950327	113547017
1660	950958	113553411
1661	951570	113557523
1662	952178	113561202
1663	952770	113562925
1664	953318	113559395
1665	953888	113558531
1666	954450	113556663
1667	955026	113556589
1668	955636	113560451
1669	956243	113563892
1670	956815	113563262
1671	957392	113563201
1672	957932	113558808
1673	958462	113553158
1674	959035	113552666
1675	959697	113562661
1676	960241	113558673
1677	960823	113559253
1678	961370	113555676
1679	961919	113552269
1680	962578	113561971
1681	963154	113561705
1682	963704	113558479
1683	964299	113560577
1684	964994	113574366
1685	965730	113593029
1686	966236	113584613
1687	966762	113578612
1688	967300	113573957
1689	967861	113571921
1690	968491	113578146
1691	969070	113578269
1692	969669	113580814
1693	970289	113585723
1694	970862	113585208
1695	971435	113584685
1696	972002	113583378
1697	972591	113584727
1698	973608	113635979
1699	974617	113686316
1700	975582	113731378
1701	976525	113773819
1702	977318	113798782
1703	978073	113819272
1704	978746	113830252
1705	979535	113854649
1706	980217	113866582
1707	980761	113862543
1708	981405	113869997
1709	981959	113867114
1710	982625	113877162
1711	983204	113877114
1712	983696	113867028
1713	984178	113855771
1714	984705	113849760
1715	985347	113857045
1716	985881	113851749
1717	986523	113859012
1718	987071	113855475
1719	987591	113848575
1720	988260	113858952
1721	988785	113852729
1722	989307	113846115
1723	989844	113841255
1724	990367	113834848
1725	991057	113847535
1726	991631	113847034
1727	992125	113837262
1728	992742	113841573
1729	993254	113833803
1730	993844	113835059
1731	994409	113833493
1732	994932	113827080
1733	995471	113822418
1734	995978	113814187
1735	996586	113817565
1736	997055	113804998
1737	997569	113797483
1738	998183	113801559
1739	998875	113814369
1740	999623	113833622
1741	1000208	113834309
1742	1000767	113831965
1743	1001466	113845573
1744	1001961	113836000
1745	1002580	113840520
1746	1003113	113835243
1747	1003628	113828041
1748	1004097	113815500
1749	1004779	113827217
1750	1005406	113832517
1751	1006006	113834962
1752	1006634	113840473
1753	1007215	113840666
1754	1007785	113839597
1755	1008472	113851763
1756	1009002	113846201
1757	1009542	113841736
1758	1010159	113846005
1759	1010723	113844165
1760	1011347	113849242
1761	1011877	113843640
1762	1012371	113834132
1763	1012900	113828397
1764	1013410	113820681
1765	1013967	113818104
1766	1014455	113807906
1767	1015099	113815110
1768	1015631	113809878
1769	1016152	113803293
1770	1016796	113810607
1771	1017314	113803710
1772	1017772	113790181
1773	1018336	113788461
1774	1018926	113789695
1775	1019602	113800533
1776	1020130	113794834
1777	1020668	113790230
1778	1021344	113800924
1779	1021848	113792591
1780	1022538	113804867
1781	1023038	113796093
1782	1023590	113793045
1783	1024127	113788374
1784	1024631	113779997
1785	1025330	113793336
1786	1025834	113784981
1787	1026412	113784840
1788	1026974	113782947
1789	1027528	113780098
1790	1028114	113780886
1791	1028716	113783369
1792	1029279	113781628
1793	1029823	113777727
1794	1030362	113773225
1795	1031019	113781804
1796	1031639	113786336
1797	1032217	113786144
1798	1032833	113790264
1799	1033400	113788849
1800	1034089	113800998
1801	1034607	113794200
1802	1035149	113790120
1803	1035725	113789663
1804	1036250	113783699
1805	1036837	113784541
1806	1037433	113786381
1807	1037974	113782191
1808	1038497	113776094
1809	1039119	113780758
1810	1039783	113789969
1811	1040330	113786430
1812	1040905	113785985
1813	1041502	113787874
1814	1042011	113780181
1815	1042686	113790678
1816	1043198	113783222
1817	1043740	113779180
1818	1044242	113770739
1819	1044776	113765789
1820	1045378	113768303
1821	1045894	113761380
1822	1046437	113757407
1823	1046918	113746738
1824	1047427	113739147
1825	1048071	113746155
1826	1048598	113740532
1827	1049145	113736978
1828	1049654	113729420
1829	1050170	113722615
1830	1050769	113724707
1831	1051250	113714098
1832	1051736	113704028
1833	1052235	113695323
1834	1052807	113694574
1835	1053373	113693185
1836	1053882	113685666
1837	1054434	113682755
1838	1054952	113676172
1839	1055488	113671492
1840	1056118	113677038
1841	1056655	113672501
1842	1057254	113674697
1843	1057765	113667342
1844	1058339	113666844
1845	1059043	113680243
1846	1059593	113677119
1847	1060161	113675906
1848	1060671	113668568
1849	1061318	113675863
1850	1061923	113678561
1851	1062394	113666984
1852	1062920	113661329
1853	1063530	113664707
1854	1064013	113654374
1855	1064645	113660039
1856	1065162	113653472
1857	1065695	113648551
1858	1066244	113645386
1859	1066762	113638898
1860	1067499	113655675
1861	1068088	113656828
1862	1068576	113647127
1863	1069148	113646368
1864	1069665	113639738
1865	1070270	113642492
1866	1070842	113641785
1867	1071359	113635195
1868	1071904	113631600
1869	1072385	113621239
1870	1072972	113622160
1871	1073506	113617345
1872	1074134	113622511
1873	1074789	113630608
1874	1075387	113632634
1875	1076043	113640770
1876	1076639	113642497
1877	1077266	113647650
1878	1077900	113653386
1879	1078411	113646226
1880	1079050	113652531
1881	1079603	113649736
1882	1080296	113661738
1883	1080860	113660206
1884	1081396	113655624
1885	1081960	113654062
1886	1082533	113653368
1887	1083008	113642465
1888	1083550	113638626
1889	1084083	113633721
1890	1084705	113638221
1891	1085204	113629838
1892	1085682	113619269
1893	1086190	113611843
1894	1086703	113605008
1895	1087354	113612444
1896	1087849	113603762
1897	1088393	113600067
1898	1088938	113596501
1899	1089422	113586592
1900	1090061	113592937
1901	1090588	113587516
1902	1091191	113590029
1903	1091756	113588592
1904	1092346	113589695
1905	1093020	113599537
1906	1093545	113594004
1907	1094051	113586348
1908	1094559	113578994
1909	1095095	113574548
1910	1095738	113581277
1911	1096268	113576209
1912	1096777	113568929
1913	1097236	113556525
1914	1097714	113546097
1915	1098308	113547630
1916	1098872	113546101
1917	1099479	113549076
1918	1100045	113547751
1919	1100617	113547019
1920	1101267	113554400
1921	1101772	113546774
1922	1102305	113542060
1923	1102856	113539174
1924	1103391	113534735
1925	1104064	113544334
1926	1104625	113542552
1927	1105150	113537021
1928	1105672	113531178
1929	1106246	113530706
1930	1106868	113535091
1931	1107425	113532934
1932	1107971	113529571
1933	1108526	113527139
1934	1109060	113522521
1935	1109680	113526691
1936	1110213	113522076
1937	1110749	113517664
1938	1111308	113515617
1939	1111873	113514268
1940	1112503	113519441
1941	1113160	113527487
1942	1113742	113527821
1943	1114309	113526590
1944	1114821	113519816
1945	1115417	113521522
1946	1115900	113511830
1947	1116487	113512612
1948	1117077	113513795
1949	1117608	113508926
1950	1118283	113518635
1951	1118782	113510578
1952	1119254	113499732
1953	1119729	113489218
1954	1120205	113478812
1955	1120764	113476802
1956	1121305	113473014
1957	1121854	113470034
1958	1122379	113464654
1959	1122975	113466331
1960	1123533	113464293
1961	1124038	113456894
1962	1124508	113445905
1963	1125066	113443852
1964	1125644	113443761
1965	1126258	113447339
1966	1126765	113440147
1967	1127270	113432755
1968	1127776	113425457
1969	1128379	113427944
1970	1128995	113431731
1971	1129479	113422143
1972	1130011	113417578
1973	1130536	113412176
1974	1131108	113411571
1975	1131708	113413650
1976	1132163	113401296
1977	1132741	113401322
1978	1133274	113396740
1979	1133831	113394565
1980	1134437	113397327
1981	1134943	113390086
1982	1135485	113386494
1983	1135952	113375349
1984	1136520	113374335
1985	1137161	113380571
1986	1137650	113371676
1987	1138157	113364627
1988	1138702	113361277
1989	1139209	113354165
1990	1139819	113357350
1991	1140290	113346662
1992	1140768	113336753
1993	1141324	113334525
1994	1141844	113328819
1995	1142467	113333259
1996	1143052	113333921
1997	1143542	113325141
1998	1144048	113318045
1999	1144566	113312038
2000	1145163	113313977
2001	1145678	113307755
2002	1146201	113302252
2003	1146701	113294610
2004	1147188	113285587
2005	1147798	113288720
2006	1148407	113291810
2007	1148917	113285062
2008	1149457	113281305
2009	1149993	113277240
2010	1150605	113280614
2011	1151162	113278489
2012	1151734	113277889
2013	1152263	113273131
2014	1152770	113266148
2015	1153375	113268754
2016	1153878	113261406
2017	1154348	113250880
2018	1154896	113247924
2019	1155394	113240068
2020	1155989	113241808
2021	1156517	113236886
2022	1157065	113233955
2023	1157620	113231756
2024	1158190	113230977
2025	1158757	113229932
2026	1159306	113227112
2027	1159818	113220684
2028	1160349	113216165
2029	1160886	113212207
2030	1161516	113217238
2031	1161993	113207469
2032	1162535	113203992
2033	1163076	113200401
2034	1163570	113192286
2035	1164198	113197145
2036	1164718	113191532
2037	1165212	113183368
2038	1165717	113176377
2039	1166276	113174544
2040	1166913	113180353
2041	1167444	113175828
2042	1168029	113176552
2043	1168522	113168338
2044	1168974	113156128
2045	1169568	113157758
2046	1170075	113150924
2047	1170542	113140241
2048	1171064	113134921
2049	1171564	113127404
2050	1172200	113133101
2051	1172728	113128260
2052	1173248	113122763
2053	1173739	113114454
2054	1174224	113105571
2055	1174854	113110601
2056	1175393	113106878
2057	1175936	113103601
2058	1176455	113098023
2059	1177002	113095089
2060	1177610	113098074
2061	1178184	113097717
2062	1178754	113097049
2063	1179312	113095155
2064	1179815	113088014
2065	1180393	113088076
2066	1180887	113080126
2067	1181387	113072766
2068	1181877	113064364
2069	1182367	113056061
2070	1183003	113061659
2071	1183483	113052359
2072	1184019	113048424
2073	1184538	113042869
2074	1185086	113040077
2075	1185714	113044937
2076	1186240	113040122
2077	1186736	113032376
2078	1187232	113024627
2079	1187727	113016796
2080	1188318	113018151
2081	1188825	113011492
2082	1189392	113010529
2083	1189896	113003669
2084	1190378	112994648
2085	1190981	112997090
2086	1191536	112995023
2087	1192070	112990922
2088	1192565	112983185
2089	1193056	112975042
2090	1193664	112977944
2091	1194221	112976088
2092	1194755	112972078
2093	1195214	112960921
2094	1195683	112950738
2095	1196293	112953876
2096	1196795	112946755
2097	1197284	112938485
2098	1197893	112941588
2099	1198385	112933612
2100	1199027	112939738
2101	1199582	112937695
2102	1200134	112935353
2103	1200606	112925478
2104	1201140	112921474
2105	1201717	112921547
2106	1202225	112915081
2107	1202773	112912342
2108	1203287	112906477
2109	1203826	112902934
2110	1204444	112906876
2111	1204957	112900853
2112	1205447	112892756
2113	1205987	112889315
2114	1206498	112883156
2115	1207039	112879827
2116	1207511	112870131
2117	1208020	112863764
2118	1208534	112858000
2119	1209061	112853337
2120	1209675	112856859
2121	1210170	112849210
2122	1210605	112836055
2123	1211191	112836925
2124	1211725	112832993
2125	1212325	112835274
2126	1212928	112837670
2127	1213447	112832415
2128	1213906	112821450
2129	1214369	112810891
2130	1214946	112810976
2131	1215523	112811041
2132	1216049	112806372
2133	1216556	112799987
2134	1217136	112800360
2135	1217760	112804786
2136	1218243	112796128
2137	1218732	112788025
2138	1219222	112780049
2139	1219740	112774684
2140	1220260	112769534
2141	1220763	112762780
2142	1221269	112756309
2143	1221757	112748113
2144	1222287	112743918
2145	1222934	112750482
2146	1223430	112743069
2147	1223906	112733865
2148	1224428	112728906
2149	1224945	112723500
2150	1225559	112727001
2151	1226161	112729332
2152	1226714	112727257
2153	1227220	112720826
2154	1227705	112712505
2155	1228317	112715769
2156	1228871	112713764
2157	1229373	112707014
2158	1229879	112700643
2159	1230425	112697819
2160	1231032	112700673
2161	1231587	112698844
2162	1232154	112698007
2163	1232691	112694479
2164	1233182	112686686
2165	1233756	112686541
2166	1234268	112680722
2167	1234741	112671263
2168	1235288	112668703
2169	1235849	112667321
2170	1236452	112669835
2171	1236957	112663396
2172	1237507	112661011
2173	1238056	112658578
2174	1238568	112652794
2175	1239156	112653879
2176	1239594	112641353
2177	1240097	112634830
2178	1240678	112635240
2179	1241186	112629169
2180	1241748	112627917
2181	1242316	112627228
2182	1242902	112628141
2183	1243489	112629217
2184	1244041	112627027
2185	1244663	112631269
2186	1245255	112632698
2187	1245744	112624833
2188	1246279	112621208
2189	1246760	112612617
2190	1247315	112610794
2191	1247863	112608250
2192	1248399	112604691
2193	1248953	112602796
2194	1249475	112597956
2195	1250026	112595764
2196	1250502	112586742
2197	1251038	112583208
2198	1251581	112580281
2199	1252053	112571018
2200	1252615	112569745
2201	1253115	112562989
2202	1253568	112552023
2203	1254116	112549519
2204	1254605	112541801
2205	1255223	112545597
2206	1255710	112537762
2207	1256252	112534765
2208	1256772	112529746
2209	1257285	112524215
2210	1257971	112534086
2211	1258482	112528360
2212	1259046	112527315
2213	1259507	112517108
2214	1259994	112509248
2215	1260539	112506544
2216	1261080	112503500
2217	1261622	112500513
2218	1262146	112496002
2219	1262709	112494915
2220	1263331	112499085
2221	1263848	112493893
2222	1264370	112489172
2223	1264897	112484850
2224	1265375	112476279
2225	1266023	112482688
2226	1266523	112476039
2227	1267058	112472457
2228	1267601	112469602
2229	1268120	112464644
2230	1268738	112468505
2231	1269255	112463306
2232	1269729	112454334
2233	1270248	112449401
2234	1270758	112443617
2235	1271346	112444820
2236	1271898	112442733
2237	1272404	112436658
2238	1272932	112432490
2239	1273486	112430663
2240	1274064	112430976
2241	1274616	112428884
2242	1275141	112424489
2243	1275689	112422122
2244	1276295	112424886
2245	1276892	112426828
2246	1277402	112421048
2247	1277914	112415586
2248	1278431	112410493
2249	1278967	112407061
2250	1279530	112406006
2251	1280016	112398137
2252	1280550	112394620
2253	1281014	112384899
2254	1281526	112379372
2255	1282077	112377257
2256	1282549	112368265
2257	1283154	112370927
2258	1283644	112363516
2259	1284247	112365966
2260	1284896	112372480
2261	1285438	112369570
2262	1285944	112363553
2263	1286423	112355228
2264	1286952	112351262
2265	1287539	112352288
2266	1288053	112347035
2267	1288604	112344963
2268	1289126	112340323
2269	1289649	112335878
2270	1290259	112338939
2271	1290740	112330747
2272	1291254	112325515
2273	1291732	112317071
2274	1292226	112310114
2275	1292849	112314311
2276	1293388	112311211
2277	1293900	112305802
2278	1294447	112303371
2279	1294987	112300427
2280	1295577	112301705
2281	1296104	112297595
2282	1296652	112295296
2283	1297173	112290680
2284	1297670	112283952
2285	1298267	112285935
2286	1298763	112279115
2287	1299286	112274699
2288	1299870	112275512
2289	1300409	112272479
2290	1301016	112275307
2291	1301536	112270564
2292	1302073	112267380
2293	1302597	112263036
2294	1303220	112267184
2295	1303804	112268040
2296	1304326	112263507
2297	1304835	112257889
2298	1305410	112257949
2299	1305990	112258440
2300	1306532	112255634
2301	1307043	112250148
2302	1307534	112243036
2303	1308087	112241201
2304	1308563	112232722
2305	1309170	112235535
2306	1309706	112232294
2307	1310236	112228413
2308	1310765	112224574
2309	1311279	112219408
2310	1311877	112221464
2311	1312386	112215891
2312	1312893	112210126
2313	1313379	112202554
2314	1313876	112196002
2315	1314493	112199646
2316	1315025	112196017
2317	1315554	112192174
2318	1316065	112186820
2319	1316529	112177370
2320	1317142	112180677
2321	1317693	112178736
2322	1318257	112177880
2323	1318812	112176250
2324	1319333	112171706
2325	1319915	112172428
2326	1320455	112169481
2327	1320977	112165068
2328	1321414	112153421
2329	1321889	112145045
2330	1322454	112144226
2331	1322946	112137282
2332	1323410	112127990
2333	1323923	112122828
2334	1324501	112123199
2335	1325209	112134539
2336	1325734	112130356
2337	1326250	112125477
2338	1326777	112121449
2339	1327253	112113254
2340	1327930	112121929
2341	1328459	112118104
2342	1329000	112115327
2343	1329548	112113145
2344	1330049	112107015
2345	1330687	112112424
2346	1331203	112107552
2347	1331700	112101074
2348	1332159	112091357
2349	1332748	112092630
2350	1333355	112095468
2351	1333845	112088399
2352	1334372	112084488
2353	1334833	112074982
2354	1335360	112071078
2355	1335950	112072393
2356	1336450	112066213
2357	1336965	112061328
2358	1337505	112058476
2359	1338110	112061053
2360	1338681	112060845
2361	1339247	112060160
2362	1339787	112057410
2363	1340355	112056905
2364	1340919	112056115
2365	1341524	112058649
2366	1342035	112053424
2367	1342520	112046002
2368	1343082	112045086
2369	1343548	112036065
2370	1344111	112035191
2371	1344701	112036531
2372	1345182	112028794
2373	1345693	112023629
2374	1346193	112017444
2375	1346765	112017308
2376	1347312	112015118
2377	1347836	112010953
2378	1348360	112006873
2379	1348879	112002339
2380	1349543	112009819
2381	1350017	112001539
2382	1350561	111999162
2383	1351098	111996057
2384	1351663	111995346
2385	1352211	111993289
2386	1352772	111992250
2387	1353278	111986627
2388	1353744	111977700
2389	1354269	111973716
2390	1354890	111977666
2391	1355449	111976463
2392	1356012	111975570
2393	1356532	111971161
2394	1357056	111967041
2395	1357702	111973085
2396	1358257	111971489
2397	1358743	111964320
2398	1359241	111958099
2399	1359753	111953036
2400	1360331	111953418
2401	1360790	111943969
2402	1361329	111941200
2403	1361859	111937624
2404	1362350	111930816
2405	1363007	111937722
2406	1363533	111933830
2407	1364016	111926428
2408	1364585	111926048
2409	1365073	111919054
2410	1365762	111928502
2411	1366296	111925327
2412	1366857	111924242
2413	1367375	111919714
2414	1367921	111917494
2415	1368528	111920251
2416	1369056	111916523
2417	1369588	111913175
2418	1370148	111912109
2419	1370687	111909240
2420	1371288	111911538
2421	1371751	111902522
2422	1372268	111897963
2423	1372824	111896496
2424	1373321	111890331
2425	1373967	111896199
2426	1374446	111888519
2427	1374918	111880352
2428	1375424	111874808
2429	1375932	111869526
2430	1376566	111874480
2431	1377115	111872518
2432	1377626	111867492
2433	1378174	111865413
2434	1378665	111858737
2435	1379317	111865130
2436	1379837	111860847
2437	1380336	111854822
2438	1380821	111847678
2439	1381278	111838299
2440	1381898	111842033
2441	1382403	111836568
2442	1382970	111836051
2443	1383519	111834138
2444	1384032	111829278
2445	1384642	111832244
2446	1385169	111828483
2447	1385666	111822351
2448	1386251	111823357
2449	1386772	111819167
2450	1387342	111818904
2451	1387893	111817101
2452	1388395	111811406
2453	1388950	111809927
2454	1389492	111807471
2455	1390093	111809692
2456	1390629	111806725
2457	1391108	111799156
2458	1391668	111798151
2459	1392154	111791173
2460	1392725	111790953
2461	1393236	111786029
2462	1393744	111780802
2463	1394234	111774170
2464	1394737	111768573
2465	1395395	111775346
2466	1395908	111770581
2467	1396399	111764008
2468	1396884	111756950
2469	1397397	111752219
2470	1397997	111754394
2471	1398513	111749846
2472	1399080	111749331
2473	1399572	111742912
2474	1400119	111740871
2475	1400720	111743093
2476	1401210	111736488
2477	1401697	111729667
2478	1402247	111727870
2479	1402763	111723290
2480	1403423	111730293
2481	1403910	111723426
2482	1404389	111715958
2483	1404935	111713837
2484	1405480	111711630
2485	1406089	111714527
2486	1406646	111713295
2487	1407144	111707374
2488	1407697	111705778
2489	1408226	111702324
2490	1408819	111703914
2491	1409386	111703477
2492	1409857	111695423
2493	1410379	111691454
2494	1410844	111682892
2495	1411438	111684625
2496	1411970	111681402
2497	1412435	111672861
2498	1412995	111671846
2499	1413508	111667138
2500	1414077	111666890
2501	1414651	111667019
2502	1415169	111662706
2503	1415680	111657814
2504	1416218	111655083
2505	1416795	111655479
2506	1417286	111649064
2507	1417792	111643821
2508	1418333	111641326
2509	1418819	111634544
2510	1419382	111633754
2511	1419811	111622494
2512	1420382	111622393
2513	1420951	111622129
2514	1421513	111621295
2515	1422071	111620140
2516	1422609	111617497
2517	1423155	111615367
2518	1423696	111612935
2519	1424190	111606802
2520	1424817	111611106
2521	1425347	111607732
2522	1425893	111605727
2523	1426364	111597799
2524	1426852	111591173
2525	1427400	111589303
2526	1427949	111587459
2527	1428434	111580585
2528	1428893	111571742
2529	1429415	111567838
2530	1430027	111570937
2531	1430509	111563914
2532	1430983	111556294
2533	1431484	111550720
2534	1431995	111545941
2535	1432581	111547059
2536	1433116	111544103
2537	1433641	111540442
2538	1434136	111534496
2539	1434629	111528353
2540	1435185	111527081
2541	1435783	111529091
2542	1436276	111522944
2543	1436765	111516503
2544	1437331	111516008
2545	1437952	111519822
2546	1438440	111513275
2547	1438910	111505398
2548	1439426	111501028
2549	1439976	111499368
2550	1440573	111501273
2551	1441080	111496252
2552	1441568	111489732
2553	1442098	111486487
2554	1442644	111484526
2555	1443285	111489838
2556	1443774	111483415
2557	1444347	111483559
2558	1444878	111480369
2559	1445422	111478205
2560	1445981	111477228
2561	1446508	111473738
2562	1447011	111468427
2563	1447535	111464761
2564	1448107	111464738
2565	1448666	111463737
2566	1449181	111459363
2567	1449698	111455134
2568	1450157	111446469
2569	1450649	111440336
2570	1451320	111447957
2571	1451865	111445945
2572	1452316	111436622
2573	1452820	111431458
2574	1453345	111427881
2575	1453936	111429349
2576	1454472	111426568
2577	1455014	111424347
2578	1455534	111420313
2579	1456063	111417085
2580	1456646	111417951
2581	1457168	111414167
2582	1457634	111406065
2583	1458189	111404797
2584	1458689	111399265
2585	1459288	111401354
2586	1459778	111395131
2587	1460255	111387953
2588	1460781	111384433
2589	1461288	111379543
2590	1461918	111383952
2591	1462429	111379342
2592	1462992	111378694
2593	1463557	111378213
2594	1464095	111375647
2595	1464720	111379683
2596	1465197	111372474
2597	1465715	111368402
2598	1466282	111368101
2599	1466814	111365105
2600	1467381	111364691
2601	1467944	111364076
2602	1468462	111359974
2603	1469005	111357830
2604	1469548	111355646
2605	1470109	111354847
2606	1470614	111349853
2607	1471088	111342411
2608	1471583	111336676
2609	1472078	111330882
2610	1472707	111335237
2611	1473268	111334435
2612	1473747	111327456
2613	1474302	111326219
2614	1474849	111324350
2615	1475437	111325574
2616	1475944	111320739
2617	1476424	111313810
2618	1476884	111305456
2619	1477388	111300386
2620	1477967	111300913
2621	1478502	111298213
2622	1479068	111297825
2623	1479559	111291768
2624	1480090	111288679
2625	1480681	111290183
2626	1481211	111287066
2627	1481735	111283521
2628	1482211	111276365
2629	1482793	111277192
2630	1483411	111280665
2631	1483941	111277541
2632	1484557	111280890
2633	1485117	111280100
2634	1485647	111276937
2635	1486301	111283157
2636	1486788	111276820
2637	1487314	111273484
2638	1487889	111273724
2639	1488355	111265834
2640	1488955	111268012
2641	1489448	111262149
2642	1489934	111255795
2643	1490421	111249508
2644	1490883	111241327
2645	1491456	111241430
2646	1491977	111237728
2647	1492468	111231745
2648	1493014	111229841
2649	1493566	111228459
2650	1494186	111232070
2651	1494731	111230083
2652	1495240	111225486
2653	1495744	111220490
2654	1496306	111219838
2655	1496942	111224651
2656	1497482	111222279
2657	1497983	111217076
2658	1498492	111212455
2659	1499012	111208658
2660	1499581	111208548
2661	1500108	111205250
2662	1500610	111200114
2663	1501127	111196145
2664	1501661	111193377
2665	1502312	111199278
2666	1502872	111198494
2667	1503462	111199888
2668	1503981	111195990
2669	1504460	111189234
2670	1505048	111190486
2671	1505532	111184055
2672	1506033	111178885
2673	1506531	111173497
2674	1507071	111171178
2675	1507695	111175079
2676	1508297	111177374
2677	1508847	111175806
2678	1509415	111175598
2679	1509934	111171746
2680	1510537	111174062
2681	1511048	111169654
2682	1511595	111167915
2683	1512091	111162401
2684	1512616	111158973
2685	1513215	111161052
2686	1513760	111159149
2687	1514309	111157529
2688	1514804	111151918
2689	1515386	111152740
2690	1515960	111152971
2691	1516437	111146095
2692	1516946	111141543
2693	1517527	111142271
2694	1518063	111139704
2695	1518630	111139427
2696	1519189	111138559
2697	1519676	111132383
2698	1520167	111126562
2699	1520633	111118875
2700	1521186	111117564
2701	1521684	111112223
2702	1522220	111109726
2703	1522782	111109070
2704	1523352	111109008
2705	1523911	111108097
2706	1524363	111099429
2707	1524861	111094125
2708	1525389	111091021
2709	1525944	111089918
2710	1526512	111089699
2711	1527050	111087272
2712	1527546	111081828
2713	1528104	111080890
2714	1528596	111075197
2715	1529209	111078274
2716	1529671	111070361
2717	1530156	111064169
2718	1530677	111060568
2719	1531209	111057731
2720	1531796	111058924
2721	1532324	111055830
2722	1532859	111053220
2723	1533423	111052721
2724	1533993	111052685
2725	1534626	111057216
2726	1535149	111053772
2727	1535686	111051310
2728	1536254	111051097
2729	1536795	111048988
2730	1537390	111050691
2731	1537924	111048062
2732	1538440	111044083
2733	1538969	111041118
2734	1539521	111039743
2735	1540130	111042538
2736	1540609	111035922
2737	1541119	111031533
2738	1541605	111025460
2739	1542130	111022131
2740	1542735	111024634
2741	1543234	111019444
2742	1543782	111017839
2743	1544332	111016313
2744	1544866	111013684
2745	1545599	111025388
2746	1546188	111026675
2747	1546778	111028104
2748	1547288	111023690
2749	1547852	111023215
2750	1548605	111036337
2751	1549159	111035077
2752	1549641	111028748
2753	1550164	111025308
2754	1550713	111023791
2755	1551372	111030051
2756	1551921	111028527
2757	1552461	111026361
2758	1552988	111023230
2759	1553475	111017233
2760	1554109	111021720
2761	1554652	111019764
2762	1555332	111027543
2763	1555937	111029961
2764	1556514	111030463
2765	1557084	111030380
2766	1557575	111024661
2767	1558224	111030241
2768	1558706	111023896
2769	1559365	111030216
2770	1560070	111039730
2771	1560623	111038498
2772	1561226	111040753
2773	1561747	111037205
2774	1562326	111037811
2775	1562961	111042350
2776	1563521	111041530
2777	1564044	111038133
2778	1564542	111032966
2779	1565025	111026708
2780	1565626	111028840
2781	1566137	111024624
2782	1566674	111022214
2783	1567192	111018504
2784	1567722	111015550
2785	1568362	111020456
2786	1568913	111019062
2787	1569419	111014442
2788	1569918	111009404
2789	1570425	111004895
